"article.id","segment_n","just.dist","idseg","stat_sig","percent_diff","season","matrix_type","edge_orient","edge_age_years","SD_SE_CI_V","SD_SE_CI_V_n","full_diff","PAR_var","PAR_var_n","percentPAR_diff","RH_var","RH_var_n","percentrh_diff","SM_var","SM_var_n","percentsm_diff","ST_var","ST_var_n","percentst_diff","VPD_var","VPD_var_n","percentVPD_diff","WS_var","WS_var_n","percentws_diff"
"71","4",100,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",150,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",190,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",-10,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-0.89,NA,NA,5087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",0,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-0.51,NA,NA,1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",10,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-0.62,NA,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",20,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-1.35,NA,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",30,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-1.7,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",40,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-1.82,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",50,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,-1.82,NA,NA,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",75,"71 5",NA,NA,"winter","pasture","S",NA,NA,NA,0,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",100,"71 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",150,"71 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",190,"71 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",200,"71 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","5",225,"71 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",-10,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0.34,NA,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",0,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0.72,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",10,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0.22,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",20,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0.34,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",30,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,-0.05,NA,NA,-40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",40,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,-0.39,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",50,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,-0.89,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",75,"71 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",100,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,-0.97,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",150,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0.0399999999999999,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",200,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,-0.11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","6",225,"71 6",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",-10,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,2.22,NA,NA,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",0,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,0.68,NA,NA,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",10,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,0.99,NA,NA,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",20,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,1.41,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",30,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,3.9,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",40,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,2.75,NA,NA,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",50,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",75,"71 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",100,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",150,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",200,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","7",225,"71 7",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",-10,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,-0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",0,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",10,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",20,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",30,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",40,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",50,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",100,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",150,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,-1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",190,"71 8",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",200,"71 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","8",225,"71 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",-10,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",0,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,-0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",10,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",20,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",30,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",40,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",50,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",75,"71 9",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",100,"71 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",150,"71 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","9",190,"71 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",-10,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",0,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",10,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",15,"71 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",20,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",30,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",40,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",45,"71 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",50,"71 a",NA,NA,"winter","pasture","S",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","a",55,"71 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",-10,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",0,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,2.29,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",10,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,1.72,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",20,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",30,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,0.61,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",40,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",50,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,0.44,NA,NA,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","b",75,"71 b",NA,NA,"summer","pasture","S",NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",-10,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",0,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,-0.01,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",10,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,-1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",15,"71 c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",20,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,-0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",30,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",40,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",50,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",55,"71 c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",75,"71 c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",80,"71 c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",100,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",150,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",200,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c",230,"71 c",NA,NA,"summer","pasture","S",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",-10,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,3.39,NA,NA,1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",0,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,3.07,NA,NA,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",10,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",15,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",20,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",30,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,0.34,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",40,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",50,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,0.89,NA,NA,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",75,"71 d",NA,NA,"summer","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",100,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",150,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",200,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",228,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","d",230,"71 d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",-10,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",-5,"71 e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",0,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",10,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",15,"71 e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",20,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",30,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",40,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",45,"71 e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",50,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",55,"71 e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",100,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-2.45,NA,NA,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",150,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,-2.78,NA,NA,-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","e",190,"71 e",NA,NA,"summer","pasture","N",NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,-10,"28 NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD",7.28,17,"SD",0.97,10,NA,NA,NA,NA,NA,NA
"28",NA,0,"28 NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD",7.39,7,"SD",0.65,2,NA,NA,NA,NA,NA,NA
"28",NA,60,"28 NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD",9.32,0,"SD",0.6,0,NA,NA,NA,NA,NA,NA
"29","1",-5,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",0,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",5,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",10,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",20,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",40,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",60,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",80,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",100,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",150,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1",200,"29 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",-5,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",0,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",5,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",10,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",20,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",40,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",60,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",80,"29 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
